OBJECTID,	STATEFP20,	GEOID20,	CD118FP,	NAMELSAD20,					LSAD20,	CDSESSN,	MTFCC20,	FUNCSTAT20,	ALAND20,		AWATER20,	INTPTLAT20,	INTPTLON20,		OFFICE_ID,	BIOGUIDE_ID,	OFFICE_AUDIT_ID,PREFIX,	FIRSTNAME,	MIDDLENAME,	LASTNAME,	SUFFIX,	LISTING_NAME,		PHONE,WEBSITEURL,						VACANT,	CONTACTFORMURL,														PHOTOURL,													FACE_BOOK_URL,												TWITTER_URL,							YOUTUBE_URL,																	INSTAGRAM_URL,										FLICKR_URL,									PARTY,	DISTRICT,	STATE,	VACANCY,	ROOM_NUM,	HOB,	COMMITTEE_ASSIGNMENTS,																	LAST_UPDATED,			Shape__Area,		Shape__Length
42,06,0632,32,Congressional District 32,C2,118,G5200,N,764902124,241616060,+34.0934997,-118.6575181,CA32,S000344,00010762,Mr. ,Brad,,Sherman,,"Sherman, Brad",55911,https://sherman.house.gov,N,https://sherman.house.gov/contact,https://ziplook.house.gov/zip/pictures/ca32_sherman.jpg,https://www.facebook.com/CongressmanBradSherman,https://twitter.com/i/flow/logi,,,,D,32,,0,2365,RHOB,Financial Services;Foreign Affairs,11/21/2023 12:22:39 PM,0.0983286692010097,2.43874912690317
43,06,0633,33,Congressional District 33,C2,118,G5200,N,489923370,2755635,+34.1155843,-117.3391148,CA33,A000371,00010763,Mr. ,Pete,,Aguilar,,"Aguilar, Pete",53201,https://aguilar.house.gov/,N,https://aguilar.house.gov/email-me/,https://ziplook.house.gov/zip/pictures/ca33_aguilar.jpg,http://www.facebook.com/RepPeteAguilar/,http://twitter.com/RepPeteAguilar,,http://instagram.com/Rep.PeteAguilar/,,D,33,,0,108,CHOB,Appropriations,1/4/2023 5:38:46 PM,0.0481431292728303,1.8471954825292
44,06,0636,36,Congressional District 36,C2,118,G5200,N,251540870,252514261,+33.8698189,-118.4052955,CA36,L000582,00010764,Mr. ,Ted,,Lieu,,"Lieu, Ted",53976,https://lieu.house.gov/,N,https://lieu.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ca36_lieu.jpg,https://www.facebook.com/RepTedLieu/,https://twitter.com/RepTedLieu,https://www.youtube.com/@RepTedLieu,,,D,36,,0,2454,RHOB,"Foreign Affairs;Science, Space, and Technology;the Judiciary",11/21/2023 12:26:08 PM,0.0491145792598218,1.76264081119353
45,06,0641,41,Congressional District 41,C2,118,G5200,N,3437064855,48013406,+33.6304178,-116.5822901,CA41,C000059,00010768,Mr. ,Ken,,Calvert,,"Calvert, Ken",51986,https://calvert.house.gov/,N,https://calvert.house.gov/zip_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/ca41_calvert.jpg,http://www.facebook.com/home.php#/pages/Congressman-Ken-Calvert/70063393423,http://twitter.com/KenCalvert,http://www.youtube.com/RepKenCalvert,https://www.instagram.com/repkencalvert/,,R,41,,0,2205,RHOB,Appropriations,1/4/2023 5:38:46 PM,0.339056166963701,8.52742432994634
46,06,0639,39,Congressional District 39,C2,118,G5200,N,736282049,4217611,+33.9061987,-117.3163532,CA39,T000472,00010766,Mr. ,Mark,,Takano,,"Takano, Mark",52305,https://takano.house.gov,N,https://takano.house.gov/contact/email-me,https://ziplook.house.gov/zip/pictures/ca39_takano.jpg,https://www.facebook.com/RepMarkTakano,https://twitter.com/RepMarkTakano,https://www.youtube.com/user/RepMarkTakano,http://instagram.com/repmarktakano,https://www.flickr.com/photos/RepMarkTakano,D,39,,0,2078,RHOB,Education and the Workforce;Veterans' Affairs,1/4/2023 5:38:46 PM,0.0721842744069363,2.16376938516984
47,06,0637,37,Congressional District 37,C2,118,G5200,N,136664153,173654,+34.0096865,-118.3252030,CA37,K000400,00010765,Ms. ,Sydney,,Kamlager-Dove,,"Kamlager-Dove, Sydney",57084,https://kamlager-dove.house.gov,N,https://kamlager-dove.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ca37_kamlager.jpg,https://www.facebook.com/RepKamlagerDove/,https://x.com/RepKamlagerDove,,https://www.instagram.com/rep_kamlagerdove/,,D,37,,0,1419,LHOB,Foreign Affairs;Natural Resources,11/21/2023 12:28:13 PM,0.0133548099065592,0.758382197839872
48,06,0642,42,Congressional District 42,C2,118,G5200,N,549970949,1171866547,+33.3673364,-118.4807090,CA42,G000598,00010769,Mr. ,Robert,,Garcia,,"Garcia, Robert",57924,https://robertgarcia.house.gov,N,https://robertgarcia.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ca42_garcia.jpg,https://facebook.com/reprobertgarcia/,https://x.com/RepRobertGarcia,,https://instagram.com/RepRobertGarcia,,D,42,,0,1305,LHOB,Homeland Security;Oversight and Accountability;Select Sub on the Coronavirus,11/21/2023 6:30:18 PM,0.166648982208244,3.89655912379531
49,06,0643,43,Congressional District 43,C2,118,G5200,N,186939486,617627,+33.9106086,-118.3104728,CA43,W000187,00009996,Ms. ,Maxine,,Waters,,"Waters, Maxine",52201,https://waters.house.gov,N,https://waters.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ca43_waters.jpg,http://www.facebook.com/MaxineWaters,http://twitter.com/MaxineWaters,http://www.youtube.com/user/MaxineWaters,http://instagram.com/repmaxinewaters/,,D,43,,0,2221,RHOB,Financial Services,8/16/2023 11:04:27 AM,0.0182838490277391,1.08675586707311
50,06,0644,44,Congressional District 44,C2,118,G5200,N,236115399,66125935,+33.8069363,-118.2410007,CA44,B001300,00010321,Ms. ,Nanette,Diaz,Barragan,,"Barragan, Nanette",58220,https://barragan.house.gov,N,https://barragan.house.gov/about/contact/,https://ziplook.house.gov/zip/pictures/ca44_barragan.jpg,https://www.facebook.com/nanettebarraganforcongress,http://twitter.com/repbarragan,,http://instagram.com/repbarragan,,D,44,,0,2312,RHOB,Energy and Commerce,1/3/2023 11:34:21 AM,0.0294284602625794,1.50857950450981
51,06,0601,01,Congressional District 1,C2,118,G5200,N,68358218250,1696593727,+40.7590582,-121.7085861,CA01,L000578,00009881,Mr. ,Doug,,LaMalfa,,"LaMalfa, Doug",53076,https://lamalfa.house.gov,N,https://lamalfa.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ca01_lamalfa.jpg,http://www.facebook.com/RepLaMalfa,http://twitter.com/RepLaMalfa,http://www.youtube.com/RepLaMalfa,http://instagram.com/repdouglamalfa/,,R,01,,0,408,CHOB,Agriculture;Natural Resources;Transportation,3/31/2023 3:12:31 PM,7.47248033294909,20.8560084039266
52,06,0602,02,Congressional District 2,C2,118,G5200,N,33770033510,4120407730,+40.0715357,-123.4644363,CA02,H001068,00009882,Mr. ,Jared,,Huffman,,"Huffman, Jared",55161,https://huffman.house.gov,N,https://huffman.house.gov/contact/email-me,https://ziplook.house.gov/zip/pictures/ca02_huffman.jpg,https://www.facebook.com/RepHuffman,https://twitter.com/RepHuffman,https://www.youtube.com/user/RepHuffman,https://www.instagram.com/rephuffman/,,D,02,,0,2445,RHOB,Natural Resources;Transportation,1/3/2023 11:34:21 AM,4.00255272950699,16.8353360172762
53,06,0603,03,Congressional District 3,C2,118,G5200,N,56116624869,988907286,+37.8264603,-118.8597634,CA03,K000401,00010737,Mr. ,Kevin,,Kiley,,"Kiley, Kevin",52523,https://kiley.house.gov,N,https://kiley.house.gov/contact,https://ziplook.house.gov/zip/pictures/ca03_kiley.jpg,https://www.facebook.com/profile.php?id=100089382125341,https://twitter.com/RepKiley,https://www.youtube.com/@repkevinkiley,,,R,03,,0,1032,LHOB,Education and the Workforce;the Judiciary,1/31/2023 9:59:16 AM,5.84849389896362,23.8379244183583
54,06,0604,04,Congressional District 4,C2,118,G5200,N,9790547922,380216350,+38.7356196,-122.3311846,CA04,T000460,00010738,Mr. ,Mike,,Thompson,,"Thompson, Mike",53311,https://mikethompson.house.gov/,N,https://mikethompsonforms.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ca05_thompsonmike.jpg,https://www.facebook.com/RepMikeThompson/,https://twitter.com/RepThompson,https://www.youtube.com/user/CongressmanMThompson,https://www.instagram.com/repmikethompson/,,D,04,,0,268,CHOB,Ways and Means,1/4/2023 5:15:51 PM,1.05349292822484,8.74380455900877
55,06,0605,05,Congressional District 5,C2,118,G5200,N,25401552982,414545673,+37.7133001,-119.8504285,CA05,M001177,00010739,Mr. ,Tom,,McClintock,,"McClintock, Tom",52511,https://mcclintock.house.gov/,N,https://mcclintock.house.gov/contact,https://ziplook.house.gov/zip/pictures/ca04_mcclintock.jpg,http://www.facebook.com/pages/Congressman-Tom-McClintock/81125319109,http://x.com/RepMcClintock,https://youtube.com/@McClintockCA05,http://instagram.com/repmcclintock/,,R,05,,0,2256,RHOB,Natural Resources;the Budget;the Judiciary,11/21/2023 11:12:11 AM,2.6379564432159,14.2431907899676
56,06,0606,06,Congressional District 6,C2,118,G5200,N,651422070,7104132,+38.6317192,-121.3709208,CA06,B001287,00010740,Mr. ,Ami,,Bera,,"Bera, Ami",55716,https://bera.house.gov,N,https://bera.house.gov/forms/writeyourrep/,https://ziplook.house.gov/zip/pictures/ca06_bera.jpg,http://www.facebook.com/RepAmiBera,http://twitter.com/repbera,http://www.youtube.com/repamibera,https://instagram.com/repbera,http://www.flickr.com/photos/amibera,D,06,,0,172,CHOB,Foreign Affairs;Intelligence (Permanent);Select Sub on the Coronavirus,5/19/2023 11:51:42 AM,0.0681285483215106,1.69780041329364
57,06,0607,07,Congressional District 7,C2,118,G5200,N,1762350831,68786068,+38.3615998,-121.3821071,CA07,M001163,00010741,Ms. ,Doris,O.,Matsui,,"Matsui, Doris",57163,https://matsui.house.gov,N,https://matsuiforms.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ca07_matsui.jpg,https://www.facebook.com/doris.matsui,https://twitter.com/dorismatsui,,,,D,07,,0,2311,RHOB,Energy and Commerce,1/4/2023 5:15:51 PM,0.188741375100562,3.1455752991304
58,06,0608,08,Congressional District 8,C2,118,G5200,N,1246646258,346768961,+38.1132046,-122.1197077,CA08,G000559,00010742,Mr. ,John,,Garamendi,,"Garamendi, John",51880,https://garamendi.house.gov/,N,https://garamendi.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ca08_garamendi.jpg,http://www.facebook.com/repgaramendi,http://twitter.com/RepGaramendi,http://www.youtube.com/user/garamendiCA10,http://instagram.com/repgaramendi/,,D,08,,0,2004,RHOB,Armed Services;Sel Sub Weapon Federal Govt;Transportation,1/26/2023 10:14:46 AM,0.163693431084084,3.1098586295175
59,06,0609,09,Congressional District 9,C2,118,G5200,N,3488681606,94547300,+37.9778744,-121.2067415,CA09,H001090,00010743,Mr. ,Josh,,Harder,,"Harder, Josh",54540,https://harder.house.gov/,N,https://harder.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ca09_harder.jpg,http://www.facebook.com/RepJoshHarder,http://twitter.com/RepJoshHarder,http://www.youtube.com/housedems,http://instagram.com/repjoshharder,,D,09,,0,209,CHOB,Appropriations,11/21/2023 11:13:52 AM,0.367428536967964,4.43749954868239
60,06,0613,13,Congressional District 13,C2,118,G5200,N,16297771998,146700035,+36.9176544,-120.5768234,CA13,D000633,00010747,Mr. ,John,S.,Duarte,,"Duarte, John",51947,https://duarte.house.gov,N,https://duarte.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ca13_duarte.jpg,,,,,,R,13,,0,1535,LHOB,Agriculture;Natural Resources;Transportation,1/20/2023 5:37:45 PM,1.6631034943689,9.6010210102605
61,06,0617,17,Congressional District 17,C2,118,G5200,N,464449304,21713076,+37.4260511,-121.9649511,CA17,K000389,00010318,Mr. ,Ro,,Khanna,,"Khanna, Ro",52631,https://khanna.house.gov,N,https://khanna.house.gov/contact,https://ziplook.house.gov/zip/pictures/ca17_khanna.jpg,http://www.facebook.com/RepRoKhanna/,http://twitter.com/RepRoKhanna,http://www.youtube.com/channel/UCr4KOYv1o1oEQhy1jhhm3pQ,http://instagram.com/reprokhanna/,,D,17,,0,306,CHOB,Armed Services;Oversight and Accountability;Sel Comm Strategic Comp Us Chi,1/3/2023 11:34:21 AM,0.0494888903431274,1.59429829355836
62,06,0621,21,Congressional District 21,C2,118,G5200,N,2308460371,5731272,+36.5538762,-119.4732987,CA21,C001059,00010754,Mr. ,Jim,,Costa,,"Costa, Jim",53341,https://costa.house.gov/,N,https://costa.house.gov/zip_authentication?form=/contact/email-me,https://ziplook.house.gov/zip/pictures/ca21_costa.jpg,http://www.facebook.com/RepJimCosta,http://twitter.com/repjimcosta,http://www.youtube.com/RepJimCostaCA20,https://www.instagram.com/repjimcosta/?hl=en,http://www.flickr.com/photos/congressmancosta/,D,21,,0,2081,RHOB,Agriculture;Foreign Affairs,11/21/2023 11:59:44 AM,0.232935669394465,3.93881353066254
63,06,0624,24,Congressional District 24,C2,118,G5200,N,12655064578,3811592124,+34.7248434,-120.0579053,CA24,C001112,00010320,Mr. ,Salud,O.,Carbajal,,"Carbajal, Salud",53601,https://carbajal.house.gov,N,https://carbajal.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ca24_carbajal.jpg,https://www.facebook.com/repsaludcarbajal,https://twitter.com/repcarbajal,https://youtube.com/repcarbajal,https://instagram.com/repcarbajal,,D,24,,0,2331,RHOB,Agriculture;Armed Services;Transportation,1/3/2023 11:34:21 AM,1.62083492847501,11.735678382026
64,06,0628,28,Congressional District 28,C2,118,G5200,N,2040519570,4744578,+34.2803329,-117.8661408,CA28,C001080,00010759,Ms. ,Judy,,Chu,,"Chu, Judy",55464,https://chu.house.gov/,N,https://chu.house.gov/contact,https://ziplook.house.gov/zip/pictures/ca28_chu.jpg,https://www.facebook.com/RepJudyChu,https://twitter.com/RepJudyChu,https://www.youtube.com/user/RepJudyChu,https://www.instagram.com/repjudychu,https://www.flickr.com/photos/repjudychu/,D,28,,0,2423,RHOB,Small Business;Ways and Means,11/21/2023 12:17:33 PM,0.200218516717314,4.41181262883768
65,06,0634,34,Congressional District 34,C2,118,G5200,N,128661663,965841,+34.0713045,-118.2166365,CA34,G000585,00010402,Mr. ,Jimmy,,Gomez,,"Gomez, Jimmy",56235,https://gomez.house.gov/,N,https://gomez.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ca34_gomez.jpg,https://www.facebook.com/RepJimmyGomez,https://twitter.com/RepJimmyGomez,,,,D,34,,0,506,CHOB,Intelligence (Permanent);Oversight and Accountability,1/3/2023 11:34:21 AM,0.0126600823562057,0.891173065793198
66,06,0638,38,Congressional District 38,C2,118,G5200,N,386764873,3545095,+33.9688250,-117.9710968,CA38,S001156,00009992,Ms. ,Linda,T.,Sanchez,,"Sanchez, Linda",56676,https://lindasanchez.house.gov/,N,https://lindasanchez.house.gov/contact,https://ziplook.house.gov/zip/pictures/ca38_sanchezlinda.jpg,http://www.facebook.com/RepLindaSanchez/,http://twitter.com/replindasanchez,http://www.youtube.com/user/LindaTSanchez,http://instagram.com/replindasanchez/,,D,38,,0,2428,RHOB,Sel Sub Weapon Federal Govt;Ways and Means,11/21/2023 6:27:39 PM,0.0380760356431438,1.89290119041741
67,06,0640,40,Congressional District 40,C2,118,G5200,N,1013050052,5369217,+33.7513703,-117.6661035,CA40,K000397,00010767,Mrs.,Young,,Kim,,"Kim, Young",54111,https://youngkim.house.gov,N,https://youngkim.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ca40_kim.jpg,https://www.facebook.com/RepYoungKim,https://x.com/RepYoungKim,https://www.youtube.com/@RepYoungKim,https://www.instagram.com/repyoungkim/,,R,40,,0,1306,LHOB,Financial Services;Foreign Affairs,1/2/2024 9:26:24 AM,0.099101320490945,2.92738370639904
68,06,0645,45,Congressional District 45,C2,118,G5200,N,268365857,911143,+33.8816648,-118.0351994,CA45,S001135,00010770,Mrs.,Michelle,,Steel,,"Steel, Michelle",52415,https://steel.house.gov,N,https://steel.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ca45_steel.jpg,https://www.facebook.com/RepSteel,https://twitter.com/RepSteel,,https://www.instagram.com/repsteel/,,R,45,,0,1127,LHOB,Education and the Workforce;Sel Comm Strategic Comp Us Chi;Ways and Means,6/14/2023 12:17:55 PM,0.02622481844719,2.06665162864095
69,06,0646,46,Congressional District 46,C2,118,G5200,N,193662062,528875,+33.7947853,-117.9082965,CA46,C001110,00010322,Mr. ,J.,Luis,Correa,,"Correa, J.",52965,https://correa.house.gov,N,https://correa.house.gov/contact,https://ziplook.house.gov/zip/pictures/ca46_correa.jpg,http://www.facebook.com/RepLouCorrea/,http://twitter.com/reploucorrea,http://www.youtube.com/channel/UCIKJJp4QJIDjnjodc23qKkw,http://instagram.com/reploucorrea/,https://www.flickr.com/photos/151329914@N07/,D,46,,0,2301,RHOB,Homeland Security;the Judiciary,1/3/2023 11:34:21 AM,0.0189052704699861,1.22110165358593
70,06,0647,47,Congressional District 47,C2,118,G5200,N,448265490,286957123,+33.6342393,-117.8919200,CA47,P000618,00010771,Ms. ,Katie,,Porter,,"Porter, Katie",55611,https://porter.house.gov/,N,https://porter.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ca47_porter.jpg,https://www.facebook.com/repkatieporter/,https://twitter.com/RepKatiePorter,https://www.youtube.com/channel/UCRdB2ce4DloCSyuPbWfOZyw,https://instagram.com/repkatieporter/,,D,47,,0,1233,LHOB,Natural Resources;Oversight and Accountability,1/3/2023 11:34:21 AM,0.0714448162184453,2.03151352811933
71,06,0648,48,Congressional District 48,C2,118,G5200,N,9362060937,51036279,+33.0837505,-116.6376897,CA48,I000056,00010772,Mr. ,Darrell,,Issa,,"Issa, Darrell",55672,https://issa.house.gov,N,https://issa.house.gov/address_authentication?form=/contact,https://ziplook.house.gov/zip/pictures/ca48_issa.jpg,https://www.facebook.com/congressmandarrellissa,https://x.com/repdarrellissa,,https://www.instagram.com/repdarrellissa/,,R,48,,0,2108,RHOB,"Foreign Affairs;Science, Space, and Technology;Sel Sub Weapon Federal Govt;the Judiciary",11/21/2023 6:32:25 PM,0.909080832822383,7.60983846722241
72,06,0649,49,Congressional District 49,C2,118,G5200,N,1284523371,454048816,+33.3164154,-117.4258680,CA49,L000593,00010433,Mr. ,Mike,,Levin,,"Levin, Mike",53906,https://levin.house.gov/,N,https://levin.house.gov/contact,https://ziplook.house.gov/zip/pictures/ca49_levinmike.jpg,http://www.facebook.com/RepMikeLevin,http://twitter.com/RepMikeLevin,http://www.youtube.com/channel/UCYFDRohyZgoPy5rXOaVZO-A/featured,http://instagram.com/RepMikeLevin,http://www.flickr.com/photos/185627757@N07/,D,49,,0,2352,LHOB,Natural Resources;Veterans' Affairs,2/3/2023 11:08:39 AM,0.168336545603097,2.80998487447488
73,06,0651,51,Congressional District 51,C2,118,G5200,N,491909238,2916068,+32.8347562,-117.0831936,CA51,J000305,00010774,Ms. ,Sara,,Jacobs,,"Jacobs, Sara",52040,https://sarajacobs.house.gov,N,https://sarajacobs.house.gov/contact/,https://ziplook.house.gov/zip/pictures/ca51_jacobs.jpg,https://www.facebook.com/RepSaraJacobs/,https://twitter.com/Repsarajacobs,,https://www.instagram.com/repsarajacobs,,D,51,,0,1314,LHOB,Armed Services;Foreign Affairs,11/21/2023 6:34:18 PM,0.0476566731440471,2.31613065143238
74,08,0801,01,Congressional District 1,C2,118,G5200,N,398604883,4281287,+39.7618502,-104.8811054,CO01,D000197,00004984,Ms. ,Diana,,DeGette,,"DeGette, Diana",54431,https://degette.house.gov,N,https://degette.house.gov/contact/e-mail-diana,https://ziplook.house.gov/zip/pictures/co01_degette.jpg,http://www.facebook.com/DianaDeGette,http://twitter.com/RepDianaDeGette,http://www.youtube.com/user/RepDianaDeGette,http://instagram.com/repdianadegette/,,D,01,,0,2111,RHOB,Energy and Commerce,1/3/2023 11:34:21 AM,0.0423459091957739,2.49587638754404
75,08,0802,02,Congressional District 2,C2,118,G5200,N,29642544090,245315311,+40.2958195,-106.2068614,CO02,N000191,00010434,Mr. ,Joe,,Neguse,,"Neguse, Joe",52161,https://neguse.house.gov/,N,https://neguse.house.gov/contact,https://ziplook.house.gov/zip/pictures/co02_neguse.jpg,https://www.facebook.com/RepJoeNeguse/,https://twitter.com/RepJoeNeguse,https://www.youtube.com/channel/UCukNKhsFrzM-LFtp43XPQtg,https://www.instagram.com/repjoeneguse/,,D,02,,0,2400,LHOB,Natural Resources;Rules;the Judiciary,1/3/2023 11:34:21 AM,3.16574031137634,11.3203953402598
76,08,0803,03,Congressional District 3,C2,118,G5200,N,129370965177,353178303,+38.4582100,-106.8835657,CO03,B000825,00010945,Ms.,Lauren,,Boebert,,"Boebert, Lauren",54761,https://boebert.house.gov,N,https://boebertforms.house.gov/forms/writeyourrep/,https://ziplook.house.gov/zip/pictures/co03_boebert.jpg,https://facebook.com/RepBoebert,https://x.com/RepBoebert,https://youtube.com/c/RepBoebert,https://instagram.com/RepBoebert,,R,03,,0,1713,LHOB,Natural Resources;Oversight and Accountability,3/4/2024 2:26:35 PM,13.3931899758459,23.7314725377406
